FEEDER_ID,FROM_DT,TO_DATE,IMP,EXP,BASIS,HOLD,ENTRY_DT,LOGIN,REMARK,BK_IMP,BK_EXP,METERNO,USER_IP,I_READ_DT,F_READ_DT,EXP_IREAD,EXP_FREAD,IMP_IREAD,IMP_FREAD,MF,DIVISION
SVKJD102,2023-01-01,2023-01-31,0,0.1164,R ,N,2023-02-01T09:54:50,ADMIN,,,,24490335,10.125.126.50,2022-12-31T23:52:03,2023-01-31T23:51:34,536.385,550.937,0.257,0.257,8000,2521
WG4PN102,2023-01-01,2023-01-31,0,0.8567,R ,N,2023-02-01T09:54:50,ADMIN,,,,22107152,10.125.126.50,2022-12-31T23:47:53,2023-01-31T23:48:59,3862.141,3883.559,3.065,3.065,40000,2620
SIGNO112,2023-01-01,2023-01-31,0,0.0059,R ,N,2023-02-01T09:54:50,ADMIN,,,,24490047,10.125.126.50,2022-12-31T23:53:19,2023-01-31T23:52:53,9.278,10.012,14.417,14.419,8000,2520
SMTPR114,2023-01-01,2023-01-31,0,0.9186,R ,N,2023-02-01T09:54:50,ADMIN,,,,22108148,10.125.126.50,2022-12-31T23:52:14,2023-01-31T23:51:49,1189.986,1212.951,0.266,0.266,40000,2541
WDLF1304,2023-01-01,2023-01-31,0.4786,0,R ,N,2023-02-01T09:54:50,ADMIN,,,,24490054,10.125.126.50,2022-12-31T23:47:19,2023-01-31T23:48:27,82.964,82.964,423.798,425.792,240000,
WMDPR109,2023-01-01,2023-01-31,0,0.7608,R ,N,2023-02-01T09:54:50,ADMIN,,,,21001272,10.125.126.50,2022-12-31T23:49:17,2023-01-31T23:50:34,17601.056,17696.155,3.408,3.408,8000,2640
SHUDC118,2023-01-01,2023-01-31,0,0.8376,R ,N,2023-02-01T09:54:50,ADMIN,,,,24490203,10.125.126.50,2022-12-31T23:49:22,2023-01-31T23:48:52,481.7,502.64,0.325,0.325,40000,2551
SJASL135,2023-01-01,2023-01-31,0,0.8007,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950357,10.125.126.50,2022-12-31T23:49:30,2023-01-31T23:49:00,1995.573,2095.66,0.072,0.072,8000,2542
SABAG111,2023-01-01,2023-01-31,0,1.1816,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950358,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:30,2786.218,2933.916,0.023,0.023,8000,2520
SABAG114,2023-01-01,2023-01-31,0,1.0946,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950359,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:07,1907.04,2043.862,0.006,0.006,8000,2521
WBDL1116,2023-01-01,2023-01-31,0,0.8483,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950360,10.125.126.50,2022-12-31T23:47:57,2023-01-31T23:47:25,1635.102,1741.143,0.006,0.006,8000,2641
WBDL1110,2023-01-01,2023-01-31,0,0.7953,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950361,10.125.126.50,2022-12-31T23:49:54,2023-01-31T23:49:21,1530.879,1630.297,0.006,0.006,8000,2641
WBDL1117,2023-01-01,2023-01-31,0,0.5985,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950362,10.125.126.50,2022-12-31T23:47:34,2023-01-31T23:47:02,1303.494,1378.301,0.004,0.004,8000,2641
SABAG102,2023-01-01,2023-01-31,0,0.7356,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950363,10.125.126.50,2022-12-31T23:47:27,2023-01-31T23:46:59,1190.171,1282.12,0.024,0.024,8000,2520
WBDL1107,2023-01-01,2023-01-31,0,0.2246,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950364,10.125.126.50,2022-12-31T23:49:08,2023-01-31T23:48:38,1073.788,1101.859,0.004,0.004,8000,2641
WBDL1109,2023-01-01,2023-01-31,0,0.6279,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950365,10.125.126.50,2022-12-31T23:50:41,2023-01-31T23:50:07,1189.674,1268.166,0.016,0.016,8000,2651
WBNDP123,2023-01-01,2023-01-31,0,0.3181,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950366,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:30,593.969,633.728,0.005,0.005,8000,2651
WBNDP115,2023-01-01,2023-01-31,0,0.966,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950368,10.125.126.50,2022-12-31T23:47:27,2023-01-31T23:46:59,947.532,1068.28,0.01,0.01,8000,2660
WMUKP107,2023-01-01,2023-01-31,0,0.5613,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950369,10.125.126.50,2022-12-31T23:45:59,2023-01-31T23:45:28,1358.214,1428.377,0.006,0.006,8000,2641
WG6PN102,2023-01-01,2023-01-31,0,0.9885,R ,N,2023-02-01T09:54:55,ADMIN,,,,29950370,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:04,951.974,1075.535,0.006,0.006,8000,2660
WPSCP111,2023-01-01,2023-01-31,0,0.6315,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950371,10.125.126.50,2022-12-31T23:46:24,2023-01-31T23:45:55,1251.89,1330.827,0.006,0.006,8000,2640
WPSCP114,2023-01-01,2023-01-31,0,0.654,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950372,10.125.126.50,2022-12-31T23:47:34,2023-01-31T23:47:05,1363.176,1444.924,0.01,0.015,8000,2640
WPSCP102,2023-01-01,2023-01-31,0,0.5192,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950373,10.125.126.50,2022-12-31T23:47:10,2023-01-31T23:46:42,1075.286,1140.182,0.02,0.02,8000,2640
WPSCP112,2023-01-01,2023-01-31,0,0.6758,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950374,10.125.126.50,2022-12-31T23:49:53,2023-01-31T23:49:26,1385.51,1469.979,0.018,0.018,8000,2640
WPSCP103,2023-01-01,2023-01-31,0,0.375,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950375,10.125.126.50,2022-12-31T23:46:48,2023-01-31T23:46:19,1290.472,1337.352,0.005,0.005,8000,2640
WPNRD117,2023-01-01,2023-01-31,0.0001,0.7213,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950376,10.125.126.50,2022-12-31T23:47:51,2023-01-31T23:48:02,566.758,656.921,0.005,0.012,8000,2660
WMUKP119,2023-01-01,2023-01-31,0,0.9541,D ,N,2023-02-01T09:54:56,nphg,METER SLOW,0,0.9176,29950377,10.125.126.50,2022-12-31T23:49:41,2023-01-31T23:49:10,960.696,1075.392,3.941,3.947,8000,2641
WMUKP102,2023-01-01,2023-01-31,0,0.2798,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950378,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:35,565.195,600.167,0.093,0.093,8000,2641
WMUKP123,2023-01-01,2023-01-31,0,1.5756,D ,N,2023-02-01T09:54:56,nphg,METER SLOW,0,1.5006,29950379,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:06,598.059,785.629,6.245,6.245,8000,2641
WBNDP117,2023-01-01,2023-01-31,0,0.6058,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950380,10.125.126.50,2022-12-31T23:46:20,2023-01-31T23:45:52,721.42,797.14,0.005,0.005,8000,2651
WPNRD623,2023-01-01,2023-01-31,0.0002,0.0716,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950381,10.125.126.50,2022-12-31T23:48:13,2023-01-31T23:48:34,15.56,24.504,1.011,1.039,8000,2610
SADCN105,2023-01-01,2023-01-31,0.0004,0.1142,D ,N,2023-02-01T09:54:56,nphg,LOAD BASIS,0.0004,0.0839,29950384,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:27,1309.894,1320.376,0.006,0.054,8000,2551
WMUKP114,2023-01-01,2023-01-31,0,0.4649,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950385,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:19,593.707,651.821,0.53,0.53,8000,2641
WPSCP110,2023-01-01,2023-01-31,0,0.6073,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950386,10.125.126.50,2022-12-31T23:49:30,2023-01-31T23:49:02,1375.752,1451.667,0.246,0.246,8000,2640
WPSCP125,2023-01-01,2023-01-31,0,0.48,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950387,10.125.126.50,2022-12-31T23:48:20,2023-01-31T23:47:52,682.55,742.551,0.004,0.004,8000,2630
WPSCP115,2023-01-01,2023-01-31,0,0.6732,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950388,10.125.126.50,2022-12-31T23:46:01,2023-01-31T23:45:32,1046.388,1130.544,0.016,0.017,8000,2640
WPNRD111,2023-01-01,2023-01-31,0,0.9305,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950389,10.125.126.50,2022-12-31T23:50:04,2023-01-31T23:52:48,316.49,432.807,0.007,0.009,8000,2610
SALKN117,2023-01-01,2023-01-31,0,0.7415,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950390,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:52,945.819,1038.505,0.008,0.008,8000,2510
SJASL110,2023-01-01,2023-01-31,0,0.0771,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950391,10.125.126.50,2022-12-31T23:50:40,2023-01-31T23:50:10,140.389,150.029,0.004,0.004,8000,2542
SJASL111,2023-01-01,2023-01-31,0,0.1234,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950392,10.125.126.50,2022-12-31T23:51:03,2023-01-31T23:50:33,367.274,382.694,0.005,0.005,8000,2542
SJASL113,2023-01-01,2023-01-31,0,0.0884,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950393,10.125.126.50,2022-12-31T23:46:01,2023-01-31T23:45:31,159.419,170.467,0.007,0.007,8000,2542
SMMOT111,2023-01-01,2023-01-31,0,0.8741,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950394,10.125.126.50,2022-12-31T23:47:06,2023-01-31T23:46:35,1126.542,1235.803,0.005,0.005,8000,2551
SMMOT119,2023-01-01,2023-01-31,0,0.3314,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950395,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:19,600.88,642.311,0.006,0.006,8000,2520
WMUKP111,2023-01-01,2023-01-31,0,0.0079,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950396,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:35,12.062,13.055,0.006,0.006,8000,2641
WMUKP109,2023-01-01,2023-01-31,0,0.4954,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950397,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:50,967.347,1029.273,0.028,0.028,8000,2610
WPNRD106,2023-01-01,2023-01-31,0,0.6047,D ,N,2023-02-01T09:54:56,nphg,PT ISSUE,0,0.5541,29950398,10.125.126.50,2022-12-31T23:48:35,2023-01-31T23:48:56,558.388,627.653,0.005,0.006,8000,2651
WMUKP113,2023-01-01,2023-01-31,0,0.2639,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950399,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:41,1263.84,1296.826,0.681,0.683,8000,2641
WMUKP122,2023-01-01,2023-01-31,0,0.289,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950400,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:06,945.83,981.959,0.026,0.026,8000,2641
WNNWW109,2023-01-01,2023-01-31,0,0.5416,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950402,10.125.126.50,2022-12-31,2023-01-31T23:45:30,1294.05,1361.744,0.091,0.092,8000,2630
WNNWW118,2023-01-01,2023-01-31,0,0.9863,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950403,10.125.126.50,2022-12-31,2023-01-31T23:46:37,2960.49,3083.779,0.023,0.024,8000,2631
WNNWW110,2023-01-01,2023-01-31,0,1.1044,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950405,10.125.126.50,2022-12-31,2023-01-31T23:45:52,2774.27,2912.323,0.005,0.005,8000,2631
WBDL2118,2023-01-01,2023-01-31,0,0.3366,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950406,10.125.126.50,2022-12-31T23:51:50,2023-01-31T23:51:20,1062.748,1104.829,0.006,0.006,8000,2650
WBDL2105,2023-01-01,2023-01-31,0,0.0088,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950407,10.125.126.50,2022-12-31T23:51:03,2023-01-31T23:50:33,159.537,165.423,0.004,0.004,1500,2650
WBDL2113,2023-01-01,2023-01-31,0.0002,0.1948,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950408,10.125.126.50,2022-12-31T23:46:01,2023-01-31T23:45:31,1429.661,1454.01,1.644,1.674,8000,2641
WBDL2106,2023-01-01,2023-01-31,0,0.4953,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950409,10.125.126.50,2022-12-31T23:50:40,2023-01-31T23:50:10,1609.325,1671.24,0.008,0.008,8000,2650
WBDL2122,2023-01-01,2023-01-31,0,1.0384,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950410,10.125.126.50,2022-12-31T23:48:44,2023-01-31T23:48:14,452.742,478.703,0.021,0.021,40000,2650
SALKN121,2023-01-01,2023-01-31,0,0.7718,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950411,10.125.126.50,2022-12-31T23:45:59,2023-01-31T23:45:29,982.234,1078.704,0.005,0.005,8000,2510
SKLSH105,2023-01-01,2023-01-31,0,0.6228,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950412,10.125.126.50,2022-12-31T23:47:06,2023-01-31T23:46:34,939.185,1017.036,0.014,0.014,8000,2530
SALKN120,2023-01-01,2023-01-31,0,0.6998,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950413,10.125.126.50,2022-12-31T23:45:37,2023-01-31T23:45:07,816.236,903.705,0.005,0.005,8000,2510
SKLSH104,2023-01-01,2023-01-31,0,0.7545,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950414,10.125.126.50,2022-12-31T23:45:59,2023-01-31T23:45:27,1388.091,1482.401,0.122,0.123,8000,2530
SKLSH103,2023-01-01,2023-01-31,0,0.2855,R ,N,2023-02-01T09:54:56,ADMIN,,,,29950415,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:40,672.778,708.471,0.065,0.065,8000,2530
WG15P110,2023-01-01,2023-01-31,0,0.6434,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107299,10.125.126.50,2022-12-31T23:49:29,2023-01-31T23:50:35,1404.165,1420.249,0.364,0.364,40000,2661
WNILO123,2023-01-01,2023-01-31,0.0002,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,52176427,10.125.126.50,2022-12-31T23:46:18,2023-01-31T23:47:23,0.006,0.006,0.361,0.364,80000,
SMALV325,2023-01-01,2023-01-31,0,2.1199,R ,N,2023-02-01T09:55:02,ADMIN,,,,21004026,10.125.126.50,2022-12-31T23:52:49,2023-01-31T23:52:24,2175.038,2183.871,5.265,5.265,240000,
SNDSE112,2023-01-01,2023-01-31,0,0.2734,R ,N,2023-02-01T09:55:02,ADMIN,,,,12000141,10.125.126.50,2022-12-31T23:50:37,2023-01-31T23:50:08,1150.708,1157.543,0.169,0.169,40000,2540
TDTVG101,2023-01-01,2023-01-31,0,0.2351,R ,N,2023-02-01T09:55:02,ADMIN,,,,21002118,10.125.126.50,2022-12-31T23:52:18,2023-01-31T23:51:52,7924.129,7953.512,0.049,0.049,8000,2521
WNILO608,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107099,10.125.126.50,2022-12-31T23:49:34,2023-01-31T23:50:40,1354.984,1354.984,0.168,0.169,40000,
SSHRI121,2023-01-01,2023-01-31,0,0.0016,R ,N,2023-02-01T09:55:02,ADMIN,,,,52450864,10.125.126.50,2022-12-31T23:49:55,2023-01-31T23:49:27,7.716,7.91,277.811,277.817,8000,2551
WMTLA114,2023-01-01,2023-01-31,0,0.6686,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107095,10.125.126.50,2022-12-31T23:48:57,2023-01-31T23:50:05,1027.717,1044.431,4.818,4.818,40000,2661
WA43M142,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,52760726,10.125.126.50,2022-12-31T23:49:05,2023-01-31T23:48:37,0.039,0.039,0.306,0.306,6000,2610
SBTRA124,2023-01-01,2023-01-31,0,0.5692,R ,N,2023-02-01T09:55:02,ADMIN,,,,21004036,10.125.126.50,2022-12-31T23:54:16,2023-01-31T23:53:51,1572.237,1586.467,810.669,810.669,40000,2511
SIGNO109,2023-01-01,2023-01-31,0,0.8576,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108001,10.125.126.50,2022-12-31T23:51:22,2023-01-31T23:50:55,7560.498,7667.703,2.68,2.68,8000,2520
WG1PN605,2023-01-01,2023-01-31,11.5704,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,52176460,10.125.126.50,2022-12-31T23:46:08,2023-01-31T23:47:13,56.206,56.206,758.477,782.582,480000,
SMTPR115,2023-01-01,2023-01-31,0,0.8019,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108058,10.125.126.50,2022-12-31T23:49:47,2023-01-31T23:34:19,1187.653,1207.701,0.01,0.01,40000,2541
WSBML111,2023-01-01,2023-01-31,0.0006,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490034,10.125.126.50,2022-12-31T23:46:28,2023-01-31T23:47:37,0.053,0.053,4.885,4.964,8000,
SVSNL320,2023-01-01,2023-01-31,0.0002,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107455,10.125.126.50,2022-12-31T23:50:23,2023-01-31T23:49:54,134.785,134.785,107.276,107.277,240000,
SFTPR106,2023-01-01,2023-01-31,0,0.2706,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490186,10.125.126.50,2022-12-31T23:50:36,2023-01-31T23:50:10,334.319,341.085,0.188,0.189,40000,2520
SVKGB109,2023-01-01,2023-01-31,0,0.1854,R ,N,2023-02-01T09:55:02,ADMIN,,,,21001634,10.125.126.50,2022-12-31T23:53:14,2023-01-31T23:52:51,7268.598,7291.77,2.84,2.84,8000,2551
SMALV138,2023-01-01,2023-01-31,0,0.0691,R ,N,2023-02-01T09:55:02,ADMIN,,,,52450846,10.125.126.50,2022-12-31T23:51:21,2023-01-31T23:50:54,43.239,44.967,0.195,0.195,40000,2511
WNILO134,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,52176455,10.125.126.50,2022-12-31T23:48:06,2023-01-31T23:49:10,0.02,0.02,5.435,5.438,40000,
SSHRI119,2023-01-01,2023-01-31,0,0.6227,R ,N,2023-02-01T09:55:02,ADMIN,,,,22106996,10.125.126.50,2022-12-31T23:50:03,2023-01-31T23:49:35,13777.95,13855.783,0.839,0.84,8000,2551
SVSNL321,2023-01-01,2023-01-31,0.257,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107448,10.125.126.50,2022-12-31,2023-01-31T23:50:05,189.31,189.31,22.12,23.191,240000,
WVSHL109,2023-01-01,2023-01-31,0,0.5338,D ,N,2023-02-01T09:55:02,nphg,"PF LOW,ONE PHASE PT LOW",0.0013,0.4958,24490301,10.125.126.50,2022-12-31T23:47:59,2023-01-31T23:49:05,2223.704,2285.685,1.236,1.395,8000,2641
SVKJD111,2023-01-01,2023-01-31,0,0.4058,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490298,10.125.126.50,2022-12-31T23:49:42,2023-01-31T23:49:14,5892.252,5942.972,0.302,0.303,8000,2521
SRKP1110,2023-01-01,2023-01-31,0,0.3939,R ,N,2023-02-01T09:55:02,ADMIN,,,,21001352,10.125.126.50,2022-12-31T23:52:37,2023-01-31T23:52:12,19709.48,19758.715,0.199,0.199,8000,2550
WG4PN129,2023-01-01,2023-01-31,0.0001,0.3528,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490281,10.125.126.50,2022-12-31T23:46:45,2023-01-31T23:47:51,969.507,978.328,0.147,0.15,40000,2620
WJKPG108,2023-01-01,2023-01-31,0,0.1173,R ,N,2023-02-01T09:55:02,ADMIN,,,,21001277,10.125.126.50,2022-12-31T23:47:36,2023-01-31T23:48:52,15340.097,15354.756,0.129,0.129,8000,2610
SSNGM132,2023-01-01,2023-01-31,0.03,0.0396,R ,N,2023-02-01T09:55:02,ADMIN,,,,52303323,10.125.126.50,2022-12-31T23:50:57,2023-01-31T23:35:31,37.867,38.065,0.478,0.628,200000,
WSBML105,2023-01-01,2023-01-31,0,0.6308,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490046,10.125.126.50,2022-12-31T23:48:25,2023-01-31T23:49:35,4520.618,4599.47,634.861,634.861,8000,2640
WJKPG116,2023-01-01,2023-01-31,0,0.2336,R ,N,2023-02-01T09:55:02,ADMIN,,,,11001355,10.125.126.50,2022-12-31T23:47:46,2023-01-31T23:49:03,1455.062,1460.902,695.009,695.009,40000,2610
SHUDC105,2023-01-01,2023-01-31,0.0029,0.2237,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107499,10.125.126.50,2022-12-31T23:50:30,2023-01-31T23:50:04,3179.044,3207.003,23.76,24.126,8000,2551
SMALV123,2023-01-01,2023-01-31,0,0.0104,R ,N,2023-02-01T09:55:02,ADMIN,,,,11001480,10.125.126.50,2022-12-31T23:51:04,2023-01-31T23:50:39,1044.683,1048.153,0,0,3000,2520
WG2PN129,2023-01-01,2023-01-31,0,0.8404,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490164,10.125.126.50,2022-12-31T23:47:34,2023-01-31T23:48:39,835.496,856.505,0.148,0.148,40000,2660
SJNUG609,2023-01-01,2023-01-31,8.4342,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107262,10.125.126.50,2022-12-31T23:51:43,2023-01-31T23:51:15,0.007,0.007,1810.137,1824.194,600000,
SLJPT111,2023-01-01,2023-01-31,0,0.1593,R ,N,2023-02-01T09:55:02,ADMIN,,,,21001229,10.125.126.50,2022-12-31T23:52:51,2023-01-31T23:52:24,7130.87,7150.786,1.824,1.824,8000,2542
WNILO122,2023-01-01,2023-01-31,0.0003,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,52176432,10.125.126.50,2022-12-31T23:47:46,2023-01-31T23:48:52,0.006,0.006,0.336,0.34,80000,
WCHAK123,2023-01-01,2023-01-31,0,0.581,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108288,10.125.126.50,2022-12-31T23:47:33,2023-01-31T23:48:38,1205.864,1220.39,0.202,0.202,40000,2641
WMITR130,2023-01-01,2023-01-31,0.0001,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,52630401,10.125.126.50,2022-12-31T23:45:20,2023-01-31T23:46:27,184.163,184.163,79.251,79.254,40000,
SBDRP615,2023-01-01,2023-01-31,16.5778,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490194,10.125.126.50,2022-12-31T23:49:45,2023-01-31T23:49:17,1.055,1.055,1238.82,1273.357,480000,
WG7PN118,2023-01-01,2023-01-31,0,0.1069,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108068,10.125.126.50,2022-12-31T23:48:03,2023-01-31T23:49:12,123.194,125.866,0.845,0.845,40000,2660
TDTNG104,2023-01-01,2023-01-31,0,0.5178,R ,N,2023-02-01T09:55:02,ADMIN,,,,11002162,10.125.126.50,2022-12-31T23:48:10,2023-01-31T23:49:24,33985.506,34050.234,1.242,1.242,8000,2620
WG2PN120,2023-01-01,2023-01-31,0,0.6067,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107263,10.125.126.50,2022-12-31T23:48:05,2023-01-31T23:49:11,1905.992,1921.159,2.362,2.362,40000,2660
WNILO110,2023-01-01,2023-01-31,0,0.0125,R ,N,2023-02-01T09:55:02,ADMIN,,,,52176435,10.125.126.50,2022-12-31T23:47:46,2023-01-31T23:48:51,95.831,97.917,7.269,7.269,6000,2630
WMUND108,2023-01-01,2023-01-31,0,1.2918,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107327,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:49:20,2317.111,2349.406,0.162,0.162,40000,2631
SPUSP110,2023-01-01,2023-01-31,0,0.138,R ,N,2023-02-01T09:55:02,ADMIN,,,,12000071,10.125.126.50,2022-12-31T23:50:13,2023-01-31T23:49:48,340.607,344.057,99.96,99.96,40000,2520
SSHRI315,2023-01-01,2023-01-31,0.0031,0.0129,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490344,10.125.126.50,2022-12-31T23:48:39,2023-01-31T23:48:12,10.083,10.351,1.759,1.824,48000,
SAIIM026,2023-01-01,2023-01-31,0.6124,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,24490605,10.125.126.50,2022-12-31T23:48:01,2023-01-31T23:47:30,0.05,0.05,39.399,42.461,200000,
SMALV133,2023-01-01,2023-01-31,0,0.8542,R ,N,2023-02-01T09:55:02,ADMIN,,,,52450869,10.125.126.50,2022-12-31T23:50:36,2023-01-31T23:50:09,449.294,470.648,0.154,0.154,40000,2520
WZAFF103,2023-01-01,2023-01-31,0.0062,0.9103,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107188,10.125.126.50,2022-12-31T23:48:26,2023-01-31T23:49:34,5574.756,5688.543,33.908,34.677,8000,2621
SJAMI101,2023-01-01,2023-01-31,0,0.5107,R ,N,2023-02-01T09:55:02,ADMIN,,,,22106924,10.125.126.50,2022-12-31T23:51:23,2023-01-31T23:50:55,15316.291,15380.126,94.073,94.073,8000,2542
SJAMI121,2023-01-01,2023-01-31,0,0.7038,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108178,10.125.126.50,2022-12-31T23:51:26,2023-01-31T23:50:55,1170.391,1187.987,55.728,55.728,40000,2542
WHRGN106,2023-01-01,2023-01-31,0,0.7295,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107492,10.125.126.50,2022-12-31T23:48:46,2023-01-31T23:49:54,4264.874,4356.06,5.601,5.601,8000,2610
WUDNR105,2023-01-01,2023-01-31,0,1.3681,R ,N,2023-02-01T09:55:02,ADMIN,,,,22106969,10.125.126.50,2022-12-31T23:49:43,2023-01-31T23:50:53,18242.212,18413.227,2.879,2.879,8000,2630
WG1PN130,2023-01-01,2023-01-31,0,0.6504,R ,N,2023-02-01T09:55:02,ADMIN,,,,52450840,10.125.126.50,2022-12-31T23:47:26,2023-01-31T23:48:36,678.33,694.59,0.153,0.153,40000,2661
WG7PN106,2023-01-01,2023-01-31,0,0.8981,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108054,10.125.126.50,2022-12-31T23:47:37,2023-01-31T23:48:45,1559.305,1581.758,0.231,0.231,40000,2660
WHAST115,2023-01-01,2023-01-31,0,0.7022,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108107,10.125.126.50,2022-12-31T23:48:54,2023-01-31T23:50:03,1675.718,1693.274,0.243,0.243,40000,2650
WCHAK121,2023-01-01,2023-01-31,0,0.3389,R ,N,2023-02-01T09:55:02,ADMIN,,,,22108286,10.125.126.50,2022-12-31T23:48:09,2023-01-31T23:49:16,600.035,608.508,0.364,0.364,40000,2641
WG15P101,2023-01-01,2023-01-31,0,0.2367,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107294,10.125.126.50,2022-12-31T23:48:08,2023-01-31T23:49:15,1699.5,1705.417,0.065,0.065,40000,2661
SAERO601,2023-01-01,2023-01-31,3.2429,0,R ,N,2023-02-01T09:55:02,ADMIN,,,,22107272,10.125.126.50,2022-12-31T23:50:09,2023-01-31T23:49:42,0.012,0.012,537.133,543.889,480000,
